Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,SpendingLimit,RequireReceipt,ComplianceLimit
2023-10-09 13:41:38.689755,181.51,Equipment,Equipment expense on 2023-10-09,IT,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-05-20 13:41:38.689755,35.9,Miscellaneous,Miscellaneous expense on 2023-05-20,IT,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2024-02-26 13:41:38.689755,470.41,Maintenance,Maintenance expense on 2024-02-26,Operations,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-04-22 13:41:38.689755,348.39,Maintenance,Maintenance expense on 2024-04-22,IT,High,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-08-01 13:41:38.689755,150.91,Maintenance,Maintenance expense on 2023-08-01,HR,Low,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2024-01-06 13:41:38.689755,341.37,Office Supplies,Office Supplies expense on 2024-01-06,Finance,High,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-08-29 13:41:38.689755,406.63,Equipment,Equipment expense on 2023-08-29,IT,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-07-22 13:41:38.689755,340.61,Utilities,Utilities expense on 2023-07-22,Operations,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-11-12 13:41:38.689755,103.96,Office Supplies,Office Supplies expense on 2023-11-12,HR,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2024-02-13 13:41:38.689755,260.58,Software,Software expense on 2024-02-13,Operations,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-11-15 13:41:38.689755,190.26,Travel,Travel expense on 2023-11-15,Operations,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-10-06 13:41:38.689755,267.79,Equipment,Equipment expense on 2023-10-06,Operations,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-05-29 13:41:38.689755,39.83,Wifi,Wifi expense on 2023-05-29,IT,Medium,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-09-26 13:41:38.689755,410.08,Training,Training expense on 2023-09-26,IT,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-09-30 13:41:38.689755,50.72,Software,Software expense on 2023-09-30,Operations,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-08-26 13:41:38.689755,261.24,Meals,Meals expense on 2023-08-26,Operations,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-07-20 13:41:38.689755,214.04,Travel,Travel expense on 2023-07-20,Operations,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-09-11 13:41:38.689755,127.86,Utilities,Utilities expense on 2023-09-11,Operations,Medium,High,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-12-11 13:41:38.689755,257.89,Maintenance,Maintenance expense on 2023-12-11,Finance,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2023-09-29 13:41:38.689755,54.61,Maintenance,Maintenance expense on 2023-09-29,HR,Low,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-06-03 13:41:38.689755,14.06,Software,Software expense on 2023-06-03,Operations,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2024-04-16 13:41:38.689755,436.73,Wifi,Wifi expense on 2024-04-16,Finance,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2023-11-23 13:41:38.689755,18.84,Office Supplies,Office Supplies expense on 2023-11-23,IT,Medium,High,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-09-23 13:41:38.689755,72.89,Travel,Travel expense on 2023-09-23,HR,Low,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-06-16 13:41:38.689755,453.35,Meals,Meals expense on 2023-06-16,HR,High,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-01-05 13:41:38.689755,332.92,Utilities,Utilities expense on 2024-01-05,IT,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2024-01-17 13:41:38.689755,353.1,Office Supplies,Office Supplies expense on 2024-01-17,HR,Low,High,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-05-31 13:41:38.689755,383.44,Training,Training expense on 2023-05-31,HR,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2024-03-11 13:41:38.689755,32.28,Training,Training expense on 2024-03-11,IT,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2024-03-11 13:41:38.689755,75.3,Miscellaneous,Miscellaneous expense on 2024-03-11,Finance,High,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-09-28 13:41:38.689755,238.37,Meals,Meals expense on 2023-09-28,Operations,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-12-19 13:41:38.689755,139.98,Training,Training expense on 2023-12-19,IT,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2023-05-15 13:41:38.689755,205.63,Training,Training expense on 2023-05-15,IT,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2024-03-06 13:41:38.689755,405.4,Meals,Meals expense on 2024-03-06,Operations,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-09-20 13:41:38.689755,486.66,Maintenance,Maintenance expense on 2023-09-20,HR,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-11-15 13:41:38.689755,336.21,Equipment,Equipment expense on 2023-11-15,IT,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2024-02-24 13:41:38.689755,499.73,Wifi,Wifi expense on 2024-02-24,HR,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-09-02 13:41:38.689755,442.56,Miscellaneous,Miscellaneous expense on 2023-09-02,HR,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2024-04-21 13:41:38.689755,213.59,Utilities,Utilities expense on 2024-04-21,HR,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-11-03 13:41:38.689755,168.14,Travel,Travel expense on 2023-11-03,HR,High,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2023-06-05 13:41:38.689755,343.24,Equipment,Equipment expense on 2023-06-05,Finance,High,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-08-29 13:41:38.689755,179.28,Marketing,Marketing expense on 2023-08-29,Operations,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-11-03 13:41:38.689755,268.29,Utilities,Utilities expense on 2023-11-03,IT,Low,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2024-03-01 13:41:38.689755,57.72,Training,Training expense on 2024-03-01,HR,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2024-02-10 13:41:38.689755,64.91,Miscellaneous,Miscellaneous expense on 2024-02-10,IT,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2024-03-20 13:41:38.689755,249.28,Training,Training expense on 2024-03-20,Finance,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2024-03-13 13:41:38.689755,187.5,Meals,Meals expense on 2024-03-13,Finance,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-09-21 13:41:38.689755,468.03,Training,Training expense on 2023-09-21,IT,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-05-14 13:41:38.689755,118.49,Office Supplies,Office Supplies expense on 2023-05-14,Operations,High,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2024-05-06 13:41:38.689755,439.55,Meals,Meals expense on 2024-05-06,HR,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2024-03-04 13:41:38.689755,232.82,Office Supplies,Office Supplies expense on 2024-03-04,HR,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2024-03-03 13:41:38.689755,216.37,Office Supplies,Office Supplies expense on 2024-03-03,HR,Low,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-06-26 13:41:38.689755,47.61,Training,Training expense on 2023-06-26,Operations,Low,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2024-02-27 13:41:38.689755,294.14,Equipment,Equipment expense on 2024-02-27,Operations,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-03-31 13:41:38.689755,35.46,Utilities,Utilities expense on 2024-03-31,HR,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-10-20 13:41:38.689755,193.92,Equipment,Equipment expense on 2023-10-20,Finance,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-07-26 13:41:38.689755,151.63,Travel,Travel expense on 2023-07-26,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-05-04 13:41:38.689755,298.36,Wifi,Wifi expense on 2024-05-04,IT,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-02-07 13:41:38.689755,187.66,Equipment,Equipment expense on 2024-02-07,Operations,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-07-11 13:41:38.689755,483.64,Utilities,Utilities expense on 2023-07-11,IT,High,High,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2024-03-05 13:41:38.689755,269.02,Training,Training expense on 2024-03-05,IT,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2024-01-16 13:41:38.689755,108.31,Wifi,Wifi expense on 2024-01-16,IT,High,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-11-02 13:41:38.689755,69.34,Marketing,Marketing expense on 2023-11-02,Finance,Medium,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-11-02 13:41:38.689755,215.05,Equipment,Equipment expense on 2023-11-02,IT,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-08-15 13:41:38.689755,408.63,Wifi,Wifi expense on 2023-08-15,Finance,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-02-15 13:41:38.689755,67.62,Maintenance,Maintenance expense on 2024-02-15,IT,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2024-02-11 13:41:38.689755,279.1,Office Supplies,Office Supplies expense on 2024-02-11,Operations,Medium,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-08-12 13:41:38.689755,84.92,Utilities,Utilities expense on 2023-08-12,Finance,Medium,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2024-01-19 13:41:38.689755,431.39,Marketing,Marketing expense on 2024-01-19,IT,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-10-17 13:41:38.689755,250.33,Software,Software expense on 2023-10-17,Operations,High,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2024-01-22 13:41:38.689755,19.05,Meals,Meals expense on 2024-01-22,Operations,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-02-21 13:41:38.689755,217.54,Training,Training expense on 2024-02-21,Operations,Medium,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2023-11-12 13:41:38.689755,57.27,Training,Training expense on 2023-11-12,IT,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-05-10 13:41:38.689755,204.66,Training,Training expense on 2023-05-10,IT,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2024-01-18 13:41:38.689755,30.71,Travel,Travel expense on 2024-01-18,IT,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2023-06-14 13:41:38.689755,305.5,Training,Training expense on 2023-06-14,Finance,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-10-07 13:41:38.689755,226.33,Travel,Travel expense on 2023-10-07,Finance,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-02-12 13:41:38.689755,345.54,Equipment,Equipment expense on 2024-02-12,IT,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2024-03-03 13:41:38.689755,288.72,Training,Training expense on 2024-03-03,Operations,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2023-07-16 13:41:38.689755,135.91,Training,Training expense on 2023-07-16,Finance,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,300
2023-06-19 13:41:38.689755,334.83,Wifi,Wifi expense on 2023-06-19,HR,Medium,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-03-19 13:41:38.689755,243.19,Marketing,Marketing expense on 2024-03-19,IT,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-12-06 13:41:38.689755,51.53,Office Supplies,Office Supplies expense on 2023-12-06,IT,Low,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-09-19 13:41:38.689755,264.45,Utilities,Utilities expense on 2023-09-19,IT,Medium,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-09-04 13:41:38.689755,366.03,Office Supplies,Office Supplies expense on 2023-09-04,Operations,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2023-08-03 13:41:38.689755,163.54,Utilities,Utilities expense on 2023-08-03,HR,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-08-10 13:41:38.689755,32.95,Equipment,Equipment expense on 2023-08-10,HR,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-07-15 13:41:38.689755,450.67,Marketing,Marketing expense on 2023-07-15,HR,High,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-07-22 13:41:38.689755,50.47,Marketing,Marketing expense on 2023-07-22,Finance,Low,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-03-26 13:41:38.689755,498.43,Meals,Meals expense on 2024-03-26,Finance,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-07-27 13:41:38.689755,334.46,Software,Software expense on 2023-07-27,Finance,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-10-28 13:41:38.689755,270.46,Training,Training expense on 2023-10-28,HR,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-12-14 13:41:38.689755,445.21,Equipment,Equipment expense on 2023-12-14,Finance,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2024-04-26 13:41:38.689755,263.35,Equipment,Equipment expense on 2024-04-26,HR,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-08-11 13:41:38.689755,410.68,Maintenance,Maintenance expense on 2023-08-11,HR,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-12-05 13:41:38.689755,266.14,Equipment,Equipment expense on 2023-12-05,Operations,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-12-10 13:41:38.689755,130.87,Travel,Travel expense on 2023-12-10,Operations,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-03-26 13:41:38.689755,285.83,Utilities,Utilities expense on 2024-03-26,HR,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-03-15 13:41:38.689755,374.21,Office Supplies,Office Supplies expense on 2024-03-15,Finance,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2023-06-08 13:41:38.689755,146.45,Office Supplies,Office Supplies expense on 2023-06-08,Finance,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-07-16 13:41:38.689755,436.05,Wifi,Wifi expense on 2023-07-16,IT,Low,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-03-25 13:41:38.689755,76.24,Travel,Travel expense on 2024-03-25,Operations,High,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-11-01 13:41:38.689755,129.94,Travel,Travel expense on 2023-11-01,Finance,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-01-02 13:41:38.689755,325.89,Software,Software expense on 2024-01-02,Operations,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-06-13 13:41:38.689755,40.22,Training,Training expense on 2023-06-13,HR,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-06-15 13:41:38.689755,186.18,Software,Software expense on 2023-06-15,Finance,High,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-07-29 13:41:38.689755,340.44,Training,Training expense on 2023-07-29,IT,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-12-28 13:41:38.689755,247.48,Utilities,Utilities expense on 2023-12-28,Finance,Low,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-07-23 13:41:38.689755,318.76,Meals,Meals expense on 2023-07-23,Finance,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-06-22 13:41:38.689755,246.91,Meals,Meals expense on 2023-06-22,IT,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-10-31 13:41:38.689755,341.27,Software,Software expense on 2023-10-31,IT,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-06-16 13:41:38.689755,336.23,Miscellaneous,Miscellaneous expense on 2023-06-16,Operations,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-06-26 13:41:38.689755,459.42,Utilities,Utilities expense on 2023-06-26,Operations,Medium,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
